"","X1","X0"
"10753",308,0.0209999999999866
"10754",308,0.00600000000000023
"10755",308,0.00800000000000978
"10756",308,0.00600000000000023
"10757",308,0.007000000000005
"10758",308,0.007000000000005
"10759",308,0.00800000000000978
"10760",308,0.00600000000000023
"10761",308,0.007000000000005
"10762",308,0.007000000000005
"10763",308,0.007000000000005
"10764",308,0.007000000000005
"10765",308,0.00600000000000023
"10766",308,0.00699999999997658
"10767",308,0.007000000000005
"10768",308,0.007000000000005
"10769",308,0.007000000000005
"10770",308,0.007000000000005
"10771",308,0.0219999999999914
"10772",308,0.00600000000000023
"10773",308,0.00800000000000978
"10774",308,0.00600000000000023
"10775",308,0.007000000000005
"10776",308,0.007000000000005
"10777",308,0.007000000000005
"10778",308,0.007000000000005
"10779",308,0.007000000000005
"10780",308,0.00600000000000023
"10781",309,0.00600000000000023
"10782",309,0.007000000000005
"10783",309,0.00800000000000978
"10784",309,0.00600000000000023
"10785",309,0.00600000000000023
"10786",309,0.007000000000005
"10787",309,0.007000000000005
"10788",309,0.007000000000005
"10789",309,0.007000000000005
"10790",309,0.0229999999999961
"10791",309,0.007000000000005
"10792",309,0.00800000000000978
"10793",309,0.007000000000005
"10794",309,0.007000000000005
"10795",309,0.007000000000005
"10796",309,0.007000000000005
"10797",309,0.007000000000005
"10798",309,0.007000000000005
"10799",309,0.00600000000000023
"10800",309,0.0219999999999914
"10801",309,0.00600000000000023
"10802",309,0.00800000000000978
"10803",309,0.007000000000005
"10804",309,0.007000000000005
"10805",309,0.00600000000000023
"10806",309,0.007000000000005
"10807",309,0.007000000000005
"10808",309,0.00600000000000023
"10809",309,0.007000000000005
"10810",309,0.0219999999999914
"10811",309,0.007000000000005
"10812",309,0.007000000000005
"10813",309,0.00600000000000023
"10814",309,0.007000000000005
"10815",309,0.007000000000005
"10816",310,0.007000000000005
"10817",310,0.007000000000005
"10818",310,0.00600000000000023
"10819",310,0.007000000000005
"10820",310,0.0220000000000198
"10821",310,0.007000000000005
"10822",310,0.00800000000000978
"10823",310,0.00600000000000023
"10824",310,0.00600000000000023
"10825",310,0.007000000000005
"10826",310,0.00800000000000978
"10827",310,0.00600000000000023
"10828",310,0.00600000000000023
"10829",310,0.00699999999997658
"10830",310,0.007000000000005
"10831",310,0.007000000000005
"10832",310,0.00699999999997658
"10833",310,0.00699999999997658
"10834",310,0.00600000000000023
"10835",310,0.007000000000005
"10836",310,0.007000000000005
"10837",310,0.007000000000005
"10838",310,0.0220000000000198
"10839",310,0.00600000000000023
"10840",310,0.00800000000000978
"10841",310,0.007000000000005
"10842",310,0.00600000000000023
"10843",310,0.007000000000005
"10844",310,0.00600000000000023
"10845",310,0.00699999999997658
"10846",310,0.00699999999997658
"10847",310,0.007000000000005
"10848",310,0.00799999999998136
"10849",310,0.007000000000005
"10850",310,0.00600000000000023
"10851",311,0.007000000000005
"10852",311,0.007000000000005
"10853",311,0.007000000000005
"10854",311,0.00800000000000978
"10855",311,0.00600000000000023
"10856",311,0.007000000000005
"10857",311,0.00699999999997658
"10858",311,0.007000000000005
"10859",311,0.007000000000005
"10860",311,0.007000000000005
"10861",311,0.007000000000005
"10862",311,0.007000000000005
"10863",311,0.00600000000000023
"10864",311,0.00799999999998136
"10865",311,0.007000000000005
"10866",311,0.007000000000005
"10867",311,0.0220000000000198
"10868",311,0.007000000000005
"10869",311,0.00800000000000978
"10870",311,0.007000000000005
"10871",311,0.007000000000005
"10872",311,0.00600000000000023
"10873",311,0.00600000000000023
"10874",311,0.00600000000000023
"10875",311,0.007000000000005
"10876",311,0.007000000000005
"10877",311,0.007000000000005
"10878",311,0.007000000000005
"10879",311,0.007000000000005
"10880",311,0.00600000000000023
"10881",311,0.007000000000005
"10882",311,0.007000000000005
"10883",311,0.0220000000000198
"10884",311,0.007000000000005
"10885",311,0.00800000000000978
"10886",312,0.00900000000001455
"10887",312,0.007000000000005
"10888",312,0.007000000000005
"10889",312,0.007000000000005
"10890",312,0.007000000000005
"10891",312,0.0219999999999914
"10892",312,0.007000000000005
"10893",312,0.00699999999997658
"10894",312,0.00600000000000023
"10895",312,0.00600000000000023
"10896",312,0.00600000000000023
"10897",312,0.007000000000005
"10898",312,0.00699999999997658
"10899",312,0.00699999999997658
"10900",312,0.00699999999997658
"10901",312,0.007000000000005
"10902",312,0.007000000000005
"10903",312,0.007000000000005
"10904",312,0.0229999999999961
"10905",312,0.007000000000005
"10906",312,0.00800000000000978
"10907",312,0.007000000000005
"10908",312,0.00699999999997658
"10909",312,0.007000000000005
"10910",312,0.007000000000005
"10911",312,0.00799999999998136
"10912",312,0.007000000000005
"10913",312,0.007000000000005
"10914",312,0.007000000000005
"10915",312,0.007000000000005
"10916",312,0.007000000000005
"10917",312,0.007000000000005
"10918",312,0.007000000000005
"10919",312,0.007000000000005
"10920",312,0.007000000000005
"10921",313,0.007000000000005
"10922",313,0.00799999999998136
"10923",313,0.007000000000005
"10924",313,0.007000000000005
"10925",313,0.00799999999998136
"10926",313,0.007000000000005
"10927",313,0.00799999999998136
"10928",313,0.00799999999998136
"10929",313,0.00800000000000978
"10930",313,0.00699999999997658
"10931",313,0.00699999999997658
"10932",313,0.00699999999997658
"10933",313,0.007000000000005
"10934",313,0.007000000000005
"10935",313,0.007000000000005
"10936",313,0.00699999999997658
"10937",313,0.0220000000000198
"10938",313,0.007000000000005
"10939",313,0.00800000000000978
"10940",313,0.007000000000005
"10941",313,0.007000000000005
"10942",313,0.007000000000005
"10943",313,0.007000000000005
"10944",313,0.00699999999997658
"10945",313,0.00699999999997658
"10946",313,0.007000000000005
"10947",313,0.007000000000005
"10948",313,0.00799999999998136
"10949",313,0.00799999999998136
"10950",313,0.00800000000000978
"10951",313,0.007000000000005
"10952",313,0.007000000000005
"10953",313,0.007000000000005
"10954",313,0.00799999999998136
"10955",313,0.007000000000005
"10956",314,0.007000000000005
"10957",314,0.007000000000005
"10958",314,0.007000000000005
"10959",314,0.00699999999997658
"10960",314,0.007000000000005
"10961",314,0.00699999999997658
"10962",314,0.007000000000005
"10963",314,0.007000000000005
"10964",314,0.007000000000005
"10965",314,0.007000000000005
"10966",314,0.007000000000005
"10967",314,0.007000000000005
"10968",314,0.021000000000015
"10969",314,0.007000000000005
"10970",314,0.00800000000000978
"10971",314,0.00699999999997658
"10972",314,0.007000000000005
"10973",314,0.007000000000005
"10974",314,0.007000000000005
"10975",314,0.00699999999997658
"10976",314,0.021000000000015
"10977",314,0.007000000000005
"10978",314,0.00799999999998136
"10979",314,0.007000000000005
"10980",314,0.007000000000005
"10981",314,0.007000000000005
"10982",314,0.00800000000000978
"10983",314,0.007000000000005
"10984",314,0.007000000000005
"10985",314,0.00699999999997658
"10986",314,0.007000000000005
"10987",314,0.00699999999997658
"10988",314,0.00699999999997658
"10989",314,0.0219999999999914
"10990",314,0.007000000000005
"10991",315,0.00799999999998136
"10992",315,0.00900000000001455
"10993",315,0.00800000000000978
"10994",315,0.00699999999997658
"10995",315,0.007000000000005
"10996",315,0.007000000000005
"10997",315,0.00800000000000978
"10998",315,0.00800000000000978
"10999",315,0.007000000000005
"11000",315,0.007000000000005
"11001",315,0.00800000000000978
"11002",315,0.00800000000000978
"11003",315,0.00699999999997658
"11004",315,0.00800000000000978
"11005",315,0.00699999999997658
"11006",315,0.007000000000005
"11007",315,0.00899999999998613
"11008",315,0.007000000000005
"11009",315,0.00800000000000978
"11010",315,0.00699999999997658
"11011",315,0.007000000000005
"11012",315,0.00800000000000978
"11013",315,0.00799999999998136
"11014",315,0.00800000000000978
"11015",315,0.007000000000005
"11016",315,0.007000000000005
"11017",315,0.00800000000000978
"11018",315,0.007000000000005
"11019",315,0.007000000000005
"11020",315,0.007000000000005
"11021",315,0.00899999999998613
"11022",315,0.007000000000005
"11023",315,0.00900000000001455
"11024",315,0.00699999999997658
"11025",315,0.00900000000001455
"11026",316,0.007000000000005
"11027",316,0.00799999999998136
"11028",316,0.007000000000005
"11029",316,0.00800000000000978
"11030",316,0.00800000000000978
"11031",316,0.007000000000005
"11032",316,0.007000000000005
"11033",316,0.00699999999997658
"11034",316,0.00800000000000978
"11035",316,0.007000000000005
"11036",316,0.00800000000000978
"11037",316,0.00800000000000978
"11038",316,0.00799999999998136
"11039",316,0.007000000000005
"11040",316,0.00699999999997658
"11041",316,0.00800000000000978
"11042",316,0.007000000000005
"11043",316,0.00800000000000978
"11044",316,0.007000000000005
"11045",316,0.007000000000005
"11046",316,0.00799999999998136
"11047",316,0.0219999999999914
"11048",316,0.00699999999997658
"11049",316,0.00800000000000978
"11050",316,0.007000000000005
"11051",316,0.007000000000005
"11052",316,0.007000000000005
"11053",316,0.00799999999998136
"11054",316,0.007000000000005
"11055",316,0.00699999999997658
"11056",316,0.00800000000000978
"11057",316,0.00699999999997658
"11058",316,0.00800000000000978
"11059",316,0.00800000000000978
"11060",316,0.00799999999998136
"11061",317,0.00800000000000978
"11062",317,0.00900000000001455
"11063",317,0.007000000000005
"11064",317,0.007000000000005
"11065",317,0.00800000000000978
"11066",317,0.007000000000005
"11067",317,0.007000000000005
"11068",317,0.00799999999998136
"11069",317,0.007000000000005
"11070",317,0.00800000000000978
"11071",317,0.007000000000005
"11072",317,0.00800000000000978
"11073",317,0.007000000000005
"11074",317,0.00799999999998136
"11075",317,0.007000000000005
"11076",317,0.007000000000005
"11077",317,0.00799999999998136
"11078",317,0.007000000000005
"11079",317,0.00800000000000978
"11080",317,0.00800000000000978
"11081",317,0.00800000000000978
"11082",317,0.00800000000000978
"11083",317,0.00900000000001455
"11084",317,0.007000000000005
"11085",317,0.00800000000000978
"11086",317,0.00799999999998136
"11087",317,0.00699999999997658
"11088",317,0.00800000000000978
"11089",317,0.00799999999998136
"11090",317,0.00800000000000978
"11091",317,0.00800000000000978
"11092",317,0.007000000000005
"11093",317,0.007000000000005
"11094",317,0.00799999999998136
"11095",317,0.00799999999998136
"11096",318,0.00800000000000978
"11097",318,0.00900000000001455
"11098",318,0.00699999999997658
"11099",318,0.007000000000005
"11100",318,0.00800000000000978
"11101",318,0.00899999999998613
"11102",318,0.00799999999998136
"11103",318,0.007000000000005
"11104",318,0.00799999999998136
"11105",318,0.007000000000005
"11106",318,0.00800000000000978
"11107",318,0.00799999999998136
"11108",318,0.00800000000000978
"11109",318,0.007000000000005
"11110",318,0.007000000000005
"11111",318,0.00800000000000978
"11112",318,0.007000000000005
"11113",318,0.007000000000005
"11114",318,0.00800000000000978
"11115",318,0.00800000000000978
"11116",318,0.007000000000005
"11117",318,0.00800000000000978
"11118",318,0.007000000000005
"11119",318,0.00799999999998136
"11120",318,0.007000000000005
"11121",318,0.0229999999999961
"11122",318,0.00800000000000978
"11123",318,0.00799999999998136
"11124",318,0.007000000000005
"11125",318,0.00800000000000978
"11126",318,0.00800000000000978
"11127",318,0.00800000000000978
"11128",318,0.007000000000005
"11129",318,0.00900000000001455
"11130",318,0.007000000000005
"11131",319,0.00800000000000978
"11132",319,0.007000000000005
"11133",319,0.00800000000000978
"11134",319,0.00800000000000978
"11135",319,0.00800000000000978
"11136",319,0.007000000000005
"11137",319,0.00800000000000978
"11138",319,0.00800000000000978
"11139",319,0.00799999999998136
"11140",319,0.007000000000005
"11141",319,0.00800000000000978
"11142",319,0.00999999999999091
"11143",319,0.007000000000005
"11144",319,0.007000000000005
"11145",319,0.00800000000000978
"11146",319,0.00799999999998136
"11147",319,0.00800000000000978
"11148",319,0.00800000000000978
"11149",319,0.007000000000005
"11150",319,0.00800000000000978
"11151",319,0.00800000000000978
"11152",319,0.00900000000001455
"11153",319,0.00899999999998613
"11154",319,0.00799999999998136
"11155",319,0.00800000000000978
"11156",319,0.00799999999998136
"11157",319,0.007000000000005
"11158",319,0.00799999999998136
"11159",319,0.00800000000000978
"11160",319,0.007000000000005
"11161",319,0.00800000000000978
"11162",319,0.00800000000000978
"11163",319,0.007000000000005
"11164",319,0.007000000000005
"11165",319,0.00800000000000978
"11166",320,0.00799999999998136
"11167",320,0.007000000000005
"11168",320,0.007000000000005
"11169",320,0.00799999999998136
"11170",320,0.00999999999999091
"11171",320,0.007000000000005
"11172",320,0.00900000000001455
"11173",320,0.0220000000000198
"11174",320,0.00699999999997658
"11175",320,0.007000000000005
"11176",320,0.00800000000000978
"11177",320,0.00800000000000978
"11178",320,0.007000000000005
"11179",320,0.00900000000001455
"11180",320,0.0220000000000198
"11181",320,0.00799999999998136
"11182",320,0.00800000000000978
"11183",320,0.007000000000005
"11184",320,0.007000000000005
"11185",320,0.007000000000005
"11186",320,0.00800000000000978
"11187",320,0.00799999999998136
"11188",320,0.00899999999998613
"11189",320,0.00900000000001455
"11190",320,0.007000000000005
"11191",320,0.00800000000000978
"11192",320,0.00800000000000978
"11193",320,0.00800000000000978
"11194",320,0.00899999999998613
"11195",320,0.00699999999997658
"11196",320,0.00800000000000978
"11197",320,0.00900000000001455
"11198",320,0.00800000000000978
"11199",320,0.007000000000005
"11200",320,0.00900000000001455
"11201",321,0.00699999999997658
"11202",321,0.00899999999998613
"11203",321,0.00800000000000978
"11204",321,0.00799999999998136
"11205",321,0.00800000000000978
"11206",321,0.00799999999998136
"11207",321,0.00800000000000978
"11208",321,0.007000000000005
"11209",321,0.00800000000000978
"11210",321,0.00800000000000978
"11211",321,0.00899999999998613
"11212",321,0.00799999999998136
"11213",321,0.00899999999998613
"11214",321,0.0219999999999914
"11215",321,0.00800000000000978
"11216",321,0.00699999999997658
"11217",321,0.00899999999998613
"11218",321,0.00699999999997658
"11219",321,0.00800000000000978
"11220",321,0.00800000000000978
"11221",321,0.00799999999998136
"11222",321,0.00800000000000978
"11223",321,0.00800000000000978
"11224",321,0.00800000000000978
"11225",321,0.007000000000005
"11226",321,0.00699999999997658
"11227",321,0.00799999999998136
"11228",321,0.00800000000000978
"11229",321,0.00800000000000978
"11230",321,0.00699999999997658
"11231",321,0.00699999999997658
"11232",321,0.00800000000000978
"11233",321,0.00900000000001455
"11234",321,0.0230000000000246
"11235",321,0.007000000000005
"11236",322,0.007000000000005
"11237",322,0.00899999999998613
"11238",322,0.00800000000000978
"11239",322,0.0230000000000246
"11240",322,0.00800000000000978
"11241",322,0.00799999999998136
"11242",322,0.00800000000000978
"11243",322,0.00800000000000978
"11244",322,0.00900000000001455
"11245",322,0.00900000000001455
"11246",322,0.0220000000000198
"11247",322,0.00800000000000978
"11248",322,0.007000000000005
"11249",322,0.00799999999998136
"11250",322,0.00899999999998613
"11251",322,0.0229999999999961
"11252",322,0.00799999999998136
"11253",322,0.007000000000005
"11254",322,0.00800000000000978
"11255",322,0.00800000000000978
"11256",322,0.0229999999999961
"11257",322,0.00799999999998136
"11258",322,0.007000000000005
"11259",322,0.00800000000000978
"11260",322,0.007000000000005
"11261",322,0.0100000000000193
"11262",322,0.00900000000001455
"11263",322,0.0230000000000246
"11264",322,0.00800000000000978
"11265",322,0.00799999999998136
"11266",322,0.00800000000000978
"11267",322,0.00899999999998613
"11268",322,0.0219999999999914
"11269",322,0.00799999999998136
"11270",322,0.00800000000000978
"11271",323,0.00899999999998613
"11272",323,0.007000000000005
"11273",323,0.00900000000001455
"11274",323,0.00899999999998613
"11275",323,0.007000000000005
"11276",323,0.00899999999998613
"11277",323,0.00900000000001455
"11278",323,0.00899999999998613
"11279",323,0.00799999999998136
"11280",323,0.00800000000000978
"11281",323,0.00800000000000978
"11282",323,0.00800000000000978
"11283",323,0.00800000000000978
"11284",323,0.00899999999998613
"11285",323,0.00899999999998613
"11286",323,0.00799999999998136
"11287",323,0.00800000000000978
"11288",323,0.00900000000001455
"11289",323,0.00800000000000978
"11290",323,0.00800000000000978
"11291",323,0.00800000000000978
"11292",323,0.00799999999998136
"11293",323,0.00800000000000978
"11294",323,0.00799999999998136
"11295",323,0.00800000000000978
"11296",323,0.0229999999999961
"11297",323,0.00800000000000978
"11298",323,0.00800000000000978
"11299",323,0.00899999999998613
"11300",323,0.007000000000005
"11301",323,0.00899999999998613
"11302",323,0.00899999999998613
"11303",323,0.0219999999999914
"11304",323,0.00800000000000978
"11305",323,0.00799999999998136
"11306",324,0.00900000000001455
"11307",324,0.0109999999999957
"11308",324,0.0250000000000057
"11309",324,0.00800000000000978
"11310",324,0.00799999999998136
"11311",324,0.00799999999998136
"11312",324,0.00899999999998613
"11313",324,0.00799999999998136
"11314",324,0.00799999999998136
"11315",324,0.00799999999998136
"11316",324,0.00800000000000978
"11317",324,0.00800000000000978
"11318",324,0.00900000000001455
"11319",324,0.00799999999998136
"11320",324,0.00800000000000978
"11321",324,0.00800000000000978
"11322",324,0.00799999999998136
"11323",324,0.007000000000005
"11324",324,0.00999999999999091
"11325",324,0.0240000000000009
"11326",324,0.00899999999998613
"11327",324,0.0229999999999961
"11328",324,0.00899999999998613
"11329",324,0.00799999999998136
"11330",324,0.00999999999999091
"11331",324,0.0229999999999961
"11332",324,0.00900000000001455
"11333",324,0.00800000000000978
"11334",324,0.00999999999999091
"11335",324,0.00800000000000978
"11336",324,0.00900000000001455
"11337",324,0.00800000000000978
"11338",324,0.0229999999999961
"11339",324,0.00900000000001455
"11340",324,0.00900000000001455
"11341",325,0.00999999999999091
"11342",325,0.00799999999998136
"11343",325,0.00799999999998136
"11344",325,0.00899999999998613
"11345",325,0.0230000000000246
"11346",325,0.00900000000001455
"11347",325,0.00900000000001455
"11348",325,0.0230000000000246
"11349",325,0.00900000000001455
"11350",325,0.00900000000001455
"11351",325,0.00900000000001455
"11352",325,0.0219999999999914
"11353",325,0.00799999999998136
"11354",325,0.00999999999999091
"11355",325,0.00899999999998613
"11356",325,0.007000000000005
"11357",325,0.00899999999998613
"11358",325,0.00999999999999091
"11359",325,0.0229999999999961
"11360",325,0.00800000000000978
"11361",325,0.00900000000001455
"11362",325,0.0100000000000193
"11363",325,0.00799999999998136
"11364",325,0.00999999999999091
"11365",325,0.00899999999998613
"11366",325,0.0229999999999961
"11367",325,0.00999999999999091
"11368",325,0.00899999999998613
"11369",325,0.0240000000000009
"11370",325,0.00900000000001455
"11371",325,0.00900000000001455
"11372",325,0.0100000000000193
"11373",325,0.0229999999999961
"11374",325,0.00899999999998613
"11375",325,0.00799999999998136
"11376",326,0.0109999999999957
"11377",326,0.00800000000000978
"11378",326,0.00999999999999091
"11379",326,0.00900000000001455
"11380",326,0.0219999999999914
"11381",326,0.00799999999998136
"11382",326,0.00999999999999091
"11383",326,0.00899999999998613
"11384",326,0.00800000000000978
"11385",326,0.00900000000001455
"11386",326,0.00999999999999091
"11387",326,0.007000000000005
"11388",326,0.00899999999998613
"11389",326,0.00999999999999091
"11390",326,0.00800000000000978
"11391",326,0.00900000000001455
"11392",326,0.00900000000001455
"11393",326,0.0219999999999914
"11394",326,0.00899999999998613
"11395",326,0.0100000000000193
"11396",326,0.00800000000000978
"11397",326,0.00799999999998136
"11398",326,0.00899999999998613
"11399",326,0.00999999999999091
"11400",326,0.0240000000000009
"11401",326,0.00800000000000978
"11402",326,0.00899999999998613
"11403",326,0.00999999999999091
"11404",326,0.00800000000000978
"11405",326,0.00999999999999091
"11406",326,0.00900000000001455
"11407",326,0.0229999999999961
"11408",326,0.00899999999998613
"11409",326,0.00900000000001455
"11410",326,0.0240000000000009
"11411",327,0.00799999999998136
"11412",327,0.00800000000000978
"11413",327,0.00800000000000978
"11414",327,0.00799999999998136
"11415",327,0.00800000000000978
"11416",327,0.00800000000000978
"11417",327,0.00799999999998136
"11418",327,0.0229999999999961
"11419",327,0.00899999999998613
"11420",327,0.00900000000001455
"11421",327,0.0100000000000193
"11422",327,0.0229999999999961
"11423",327,0.00899999999998613
"11424",327,0.00899999999998613
"11425",327,0.00999999999999091
"11426",327,0.007000000000005
"11427",327,0.00999999999999091
"11428",327,0.0240000000000009
"11429",327,0.00899999999998613
"11430",327,0.00899999999998613
"11431",327,0.00999999999999091
"11432",327,0.0229999999999961
"11433",327,0.00900000000001455
"11434",327,0.0219999999999914
"11435",327,0.00899999999998613
"11436",327,0.00999999999999091
"11437",327,0.00899999999998613
"11438",327,0.0230000000000246
"11439",327,0.00900000000001455
"11440",327,0.00999999999999091
"11441",327,0.00899999999998613
"11442",327,0.00800000000000978
"11443",327,0.00900000000001455
"11444",327,0.0100000000000193
"11445",327,0.0240000000000009
"11446",328,0.00800000000000978
"11447",328,0.00799999999998136
"11448",328,0.00799999999998136
"11449",328,0.00800000000000978
"11450",328,0.00900000000001455
"11451",328,0.00800000000000978
"11452",328,0.00799999999998136
"11453",328,0.00800000000000978
"11454",328,0.00900000000001455
"11455",328,0.0100000000000193
"11456",328,0.00800000000000978
"11457",328,0.00999999999999091
"11458",328,0.00800000000000978
"11459",328,0.0229999999999961
"11460",328,0.00899999999998613
"11461",328,0.0100000000000193
"11462",328,0.00900000000001455
"11463",328,0.00799999999998136
"11464",328,0.00899999999998613
"11465",328,0.0100000000000193
"11466",328,0.0240000000000009
"11467",328,0.00900000000001455
"11468",328,0.00900000000001455
"11469",328,0.0229999999999961
"11470",328,0.00899999999998613
"11471",328,0.0240000000000009
"11472",328,0.00900000000001455
"11473",328,0.00900000000001455
"11474",328,0.00900000000001455
"11475",328,0.0229999999999961
"11476",328,0.00900000000001455
"11477",328,0.00900000000001455
"11478",328,0.00999999999999091
"11479",328,0.00800000000000978
"11480",328,0.0100000000000193
"11481",329,0.0100000000000193
"11482",329,0.0240000000000009
"11483",329,0.00899999999998613
"11484",329,0.00999999999999091
"11485",329,0.00900000000001455
"11486",329,0.00799999999998136
"11487",329,0.00899999999998613
"11488",329,0.0100000000000193
"11489",329,0.00800000000000978
"11490",329,0.00899999999998613
"11491",329,0.00900000000001455
"11492",329,0.00800000000000978
"11493",329,0.00999999999999091
"11494",329,0.00899999999998613
"11495",329,0.0229999999999961
"11496",329,0.00899999999998613
"11497",329,0.00999999999999091
"11498",329,0.00900000000001455
"11499",329,0.00800000000000978
"11500",329,0.00900000000001455
"11501",329,0.00999999999999091
"11502",329,0.0240000000000009
"11503",329,0.00899999999998613
"11504",329,0.00899999999998613
"11505",329,0.0109999999999957
"11506",329,0.00799999999998136
"11507",329,0.00999999999999091
"11508",329,0.00900000000001455
"11509",329,0.0219999999999914
"11510",329,0.0100000000000193
"11511",329,0.00900000000001455
"11512",329,0.0240000000000009
"11513",329,0.00800000000000978
"11514",329,0.00899999999998613
"11515",329,0.00999999999999091
"11516",330,0.00800000000000978
"11517",330,0.00899999999998613
"11518",330,0.0100000000000193
"11519",330,0.00799999999998136
"11520",330,0.0100000000000193
"11521",330,0.00900000000001455
"11522",330,0.0229999999999961
"11523",330,0.00900000000001455
"11524",330,0.00999999999999091
"11525",330,0.00899999999998613
"11526",330,0.00900000000001455
"11527",330,0.00899999999998613
"11528",330,0.0109999999999957
"11529",330,0.0229999999999961
"11530",330,0.00899999999998613
"11531",330,0.00800000000000978
"11532",330,0.0229999999999961
"11533",330,0.00900000000001455
"11534",330,0.0100000000000193
"11535",330,0.00899999999998613
"11536",330,0.0220000000000198
"11537",330,0.00900000000001455
"11538",330,0.00999999999999091
"11539",330,0.00900000000001455
"11540",330,0.00799999999998136
"11541",330,0.00900000000001455
"11542",330,0.0100000000000193
"11543",330,0.0240000000000009
"11544",330,0.00900000000001455
"11545",330,0.00899999999998613
"11546",330,0.00999999999999091
"11547",330,0.00899999999998613
"11548",330,0.0109999999999957
"11549",330,0.00900000000001455
"11550",330,0.0229999999999961
"11551",331,0.00899999999998613
"11552",331,0.00800000000000978
"11553",331,0.00800000000000978
"11554",331,0.00799999999998136
"11555",331,0.00800000000000978
"11556",331,0.00800000000000978
"11557",331,0.00899999999998613
"11558",331,0.0100000000000193
"11559",331,0.00899999999998613
"11560",331,0.00800000000000978
"11561",331,0.00899999999998613
"11562",331,0.00999999999999091
"11563",331,0.0240000000000009
"11564",331,0.00900000000001455
"11565",331,0.00899999999998613
"11566",331,0.0100000000000193
"11567",331,0.00799999999998136
"11568",331,0.0100000000000193
"11569",331,0.0109999999999957
"11570",331,0.0240000000000009
"11571",331,0.00999999999999091
"11572",331,0.00899999999998613
"11573",331,0.0240000000000009
"11574",331,0.00999999999999091
"11575",331,0.0100000000000193
"11576",331,0.0109999999999957
"11577",331,0.0250000000000057
"11578",331,0.00999999999999091
"11579",331,0.00899999999998613
"11580",331,0.0109999999999957
"11581",331,0.00800000000000978
"11582",331,0.0109999999999957
"11583",331,0.00900000000001455
"11584",331,0.0240000000000009
"11585",331,0.00899999999998613
"11586",332,0.0109999999999957
"11587",332,0.00999999999999091
"11588",332,0.00899999999998613
"11589",332,0.00899999999998613
"11590",332,0.0230000000000246
"11591",332,0.00899999999998613
"11592",332,0.00999999999999091
"11593",332,0.00899999999998613
"11594",332,0.0229999999999961
"11595",332,0.00900000000001455
"11596",332,0.0240000000000009
"11597",332,0.0100000000000193
"11598",332,0.0100000000000193
"11599",332,0.00999999999999091
"11600",332,0.0229999999999961
"11601",332,0.00899999999998613
"11602",332,0.00900000000001455
"11603",332,0.00999999999999091
"11604",332,0.00800000000000978
"11605",332,0.00999999999999091
"11606",332,0.00900000000001455
"11607",332,0.0230000000000246
"11608",332,0.00899999999998613
"11609",332,0.00999999999999091
"11610",332,0.00999999999999091
"11611",332,0.00800000000000978
"11612",332,0.00900000000001455
"11613",332,0.00799999999998136
"11614",332,0.00800000000000978
"11615",332,0.00800000000000978
"11616",332,0.00899999999998613
"11617",332,0.00899999999998613
"11618",332,0.0240000000000009
"11619",332,0.00899999999998613
"11620",332,0.00899999999998613
"11621",333,0.00899999999998613
"11622",333,0.00800000000000978
"11623",333,0.00800000000000978
"11624",333,0.00900000000001455
"11625",333,0.00900000000001455
"11626",333,0.0240000000000009
"11627",333,0.00899999999998613
"11628",333,0.00899999999998613
"11629",333,0.0109999999999957
"11630",333,0.00899999999998613
"11631",333,0.0100000000000193
"11632",333,0.00800000000000978
"11633",333,0.00799999999998136
"11634",333,0.00800000000000978
"11635",333,0.00900000000001455
"11636",333,0.00999999999999091
"11637",333,0.00800000000000978
"11638",333,0.00899999999998613
"11639",333,0.00800000000000978
"11640",333,0.00900000000001455
"11641",333,0.00800000000000978
"11642",333,0.00999999999999091
"11643",333,0.00900000000001455
"11644",333,0.00900000000001455
"11645",333,0.00899999999998613
"11646",333,0.00800000000000978
"11647",333,0.00800000000000978
"11648",333,0.00800000000000978
"11649",333,0.0100000000000193
"11650",333,0.00799999999998136
"11651",333,0.0240000000000009
"11652",333,0.00900000000001455
"11653",333,0.00900000000001455
"11654",333,0.00999999999999091
"11655",333,0.00900000000001455
"11656",334,0.00899999999998613
"11657",334,0.00899999999998613
"11658",334,0.00899999999998613
"11659",334,0.00799999999998136
"11660",334,0.0100000000000193
"11661",334,0.00899999999998613
"11662",334,0.00899999999998613
"11663",334,0.0109999999999957
"11664",334,0.00899999999998613
"11665",334,0.00900000000001455
"11666",334,0.00899999999998613
"11667",334,0.00899999999998613
"11668",334,0.0100000000000193
"11669",334,0.00899999999998613
"11670",334,0.00899999999998613
"11671",334,0.00900000000001455
"11672",334,0.00800000000000978
"11673",334,0.00799999999998136
"11674",334,0.00799999999998136
"11675",334,0.00900000000001455
"11676",334,0.0109999999999957
"11677",334,0.00799999999998136
"11678",334,0.00900000000001455
"11679",334,0.00800000000000978
"11680",334,0.00800000000000978
"11681",334,0.00800000000000978
"11682",334,0.0109999999999957
"11683",334,0.00900000000001455
"11684",334,0.00900000000001455
"11685",334,0.00899999999998613
"11686",334,0.00800000000000978
"11687",334,0.00800000000000978
"11688",334,0.00800000000000978
"11689",334,0.0109999999999957
"11690",334,0.00900000000001455
"11691",335,0.00899999999998613
"11692",335,0.00900000000001455
"11693",335,0.00899999999998613
"11694",335,0.00899999999998613
"11695",335,0.00800000000000978
"11696",335,0.00899999999998613
"11697",335,0.0229999999999961
"11698",335,0.00800000000000978
"11699",335,0.00999999999999091
